TF-IDF-TSVD_1,TF-IDF-TSVD_2,TF-IDF-TSVD_3,TF-IDF-TSVD_4,TF-IDF-TSVD_5,TF-IDF-TSVD_6,TF-IDF-TSVD_7,TF-IDF-TSVD_8,TF-IDF-TSVD_9,TF-IDF-TSVD_10
0.0423273894940472,-0.012207891062677697,-0.013589900785063407,-0.016354155215804585,0.001678047199049147,-0.014579120169715312,-0.008981575318292759,-0.014230356370707782,-0.0048193065798306095,-0.0007720263815470899
0.025791729668150246,-0.006195321228543711,-0.009546445127818111,-0.006246056760939944,-0.0058155785088942185,-0.015277730856825447,-0.0022559936846584085,-0.002920590592849343,-0.008747687773172842,-0.0005639717836050107
0.05336661603984436,-0.009190945020976737,-0.05326270180839741,0.14951732957416547,0.0015365611248314,-0.02221378013666856,0.016497012216572023,-0.012690788903962955,0.006766554551798983,-0.023268183964745948
0.07458841769106307,-0.019518596870924353,-0.021903622865809352,-0.023369427182153884,-0.024843954844917325,0.010353102835637243,-0.00667826596727853,0.020536942415149417,-0.03896200178388005,0.01857739292203366
0.02653343507311492,-0.00025984957620308447,-0.008478579902536872,0.01494036616067332,0.002482485633077379,-0.015463803420929473,0.026485328916564025,0.004630435531869812,0.013224800070214683,0.015248217236189557
0.043887124142195325,0.00369056436952688,-0.005434804611017405,0.0010646615277273685,0.009779647772984382,0.0061059308676292955,-0.010173267875099503,0.005614154471567526,-0.034762275599037565,0.07516176366223211
0.03525552901391167,-0.008744823430081093,-0.012073413596602087,-0.008650193629508756,-0.003869844351434392,0.014893798387593249,0.011266593897861497,0.026592655422749686,0.0038837837297357957,-0.005006361532010026
0.034211444143330896,-0.006353729099548488,-0.00850168071092244,-0.01263409377741217,-0.0037029569131732895,0.007711471511807005,-0.00026357752302989915,0.00011582532540808224,-0.0020088300328297073,-0.009177638635491273
0.027489245419264178,-0.008276830729044646,-0.006389613834817558,-0.011730143555754436,-0.008564514834605939,-0.002936082796733809,-0.003851949122642821,0.0036089399560233623,-0.002562117506344137,-0.006062892272495379
0.10235723849603942,-0.021474410043583112,-0.004275112487588936,-0.03359521256263062,0.0522156429780688,-0.028344142402493756,0.08389852505923526,0.06103187329122756,0.0895017913104108,0.02865375351645775
0.03607650776866609,-0.008866017740790015,-0.008009513491536922,-0.008939547145804198,-0.0025950512866570524,0.008507175957281607,0.006223300012024474,-0.0085214540260368,-0.007546897078853198,0.00020654272517392648
0.020487672373681015,-0.0012159934697709293,-0.0026103869525107223,-0.0008661928919374033,0.012347250050749155,-9.821269931747142e-05,-0.0029290662813744955,-0.0042572774684399625,-0.0010184291992974184,-0.0019519149750324748
0.030064372195851882,-0.0061486202197058165,-0.004709007652564083,-0.006545737295228476,0.0013759736548066062,-0.013685465542865944,-0.0047499091902901145,0.004150390110383529,0.00039473864180711966,0.004957851154074589
0.0553871298974573,-0.022045653855712194,-0.01657976963649472,-0.02066367866419394,-0.018673373840982797,0.0016054023346909335,-0.005745399002100831,-0.012539100127457925,-3.790208651977553e-05,-0.003780050328042436
0.04327590992442035,-0.019320209878206894,-0.01476577241696277,-0.023065216601091742,-0.0253236519610127,0.016907379680869025,-0.00221211995119062,-0.018454459149585923,-0.0006064020743237331,-0.012326479983814148
0.11623131783773843,-0.039894974758532736,-0.0045125836656037645,-0.0647811896775649,-0.053778926868947065,0.07753938339903119,0.03483727906617077,-0.09228518529600448,0.05947798412834344,-0.0736317749274398
0.019123220225010652,-0.005537847429836012,-0.002160243544379038,-0.005274602615449264,5.286309315360282e-05,-0.0006236402076993483,0.009521125177182316,0.00862694846984871,-0.011271701736101416,0.0030557419704807924
0.0559194604844985,-0.019925496411381704,-0.013990759906564764,-0.005500523130680387,-0.048064235130157396,0.024672355603987103,-0.0038498567753232436,0.020297317608808995,-0.014412245178503678,-0.0031007089403495705
0.037240607926643625,-0.009457206225504972,-0.012747421373947514,-0.013407317270015387,-0.007445644377472869,0.0018528387985355147,0.009696576485380845,-0.00720778086877166,0.00411248177228996,-0.005345980519740511
0.08352623939458961,-0.02615315168245909,0.12583104509316728,0.03380695282647613,-0.0044022003373163365,-0.002100186186139534,-0.005531585780104296,-0.000842760969132889,-0.047860647560899874,0.04769416032159837
0.08292718580019008,-0.023274591170907452,-0.02839083170812524,-0.03477080630453782,-0.00681496932792967,-0.07561969607119429,-0.04013478130542042,-0.02837282697757789,-0.007695473296043808,-0.020754026032069224
0.11079850388350039,-0.030894677016796046,-0.05156440060016535,0.0321175191837529,-0.06504264104002154,0.05577379437098352,0.0870563466589886,0.009706900099488982,-0.025996196850966137,0.08714420347087888
0.03494057541605886,-0.01046167440520696,-0.014652812898035012,-0.0016698790986791993,-0.014637537589212865,0.0011748754311614788,-0.009963220193414432,0.008916484834121222,-0.014897926730687308,0.003933980944290619
0.028593740294815644,-0.010403941721100938,-0.006336218696393187,-0.00944470877635727,-0.0080266383740287,-0.005784578189668299,-0.0030704650696529285,0.010088265024854933,-0.01245160186401662,-0.0015239462804013146
0.033870743969555195,-0.0061226702985246375,-0.005348395469032084,-0.012678065422246731,-0.026091642867436246,0.016689586651857775,0.006962363060015956,0.005385793305491014,0.00980816676124432,0.0019834985042036807
0.03817208709641389,-0.0068470610540627246,-0.009277465725716635,-0.007785118237413683,0.0028414096809108672,0.0021081010485232894,-0.00856203319650687,-0.0047634029869170515,-0.017258088721276443,-0.0019571853002923398
0.054117488876353266,-0.013242539219882237,-0.02438942236623956,0.0013519328783490347,-0.005364638259006788,-0.007965286954802335,0.004646681911392468,-0.0030337566767892838,-0.044771876084636834,0.025083973001204535
0.026469360875472314,-0.005262961305367482,-0.007233908675866037,-0.00751408443984578,-0.01268764066457149,0.010262381781195984,0.010304368277656847,-0.006138319935630087,0.003081586239356457,0.0024857738263188707
0.0863100410481884,-0.029516435334720394,0.142349596447708,0.02279513844630617,0.003287016007459477,-0.025141642864058674,-0.0084771233947509,-0.024941891774347046,-0.024111649946004954,-0.0006915242849426365
0.014921757044962238,-0.0015828910474825909,0.005117905126987938,-0.0024860473963124255,0.003404336055876477,0.000180265206352357,-0.0011939887406887792,0.0022380221161950255,-0.010432632599596817,0.010307645493647044
0.040003477107072485,-0.011035047864274212,-0.007629613248596539,-0.015184702638037572,0.004675804882867963,-0.0004417744032694203,-0.002496894435443279,0.0034001378486513455,-0.00580397078590168,0.005463962829152927
0.03070969801703506,-0.0007376642998343083,-0.001618059546110961,-0.014939459853528377,0.012295563923611356,-0.012163075640644916,-0.008979167666201033,-0.006615378529480597,-0.011539732523706204,-0.001089177613117655
0.06560774460217711,-0.00670899484317496,-0.022511798089804684,0.0032259192433360473,-0.015881106182887697,-0.0030650746952938794,0.007941920275178293,0.0038316360061584733,-0.0380238853113374,0.02900123901893563
0.0018955699862991332,-0.0004240592945424894,-0.0009118362141925262,-0.0009697614770821274,-0.0005016950156076493,-0.00012743381317092877,-0.0007574282355413397,0.0008211875212128807,-0.002199680577219063,0.00035679504654891547
0.04802832788954917,-0.004148438397654184,-0.04477090680317484,0.11785199535522536,0.011641133062748414,-0.021125446894571798,0.009366170403418922,-0.014756886153993492,0.0021049670310921437,-0.017365862412602098
0.03237190602929889,-0.01128569864706604,-0.007139434136887616,-0.008666950703859248,-0.008483841714831752,0.0035366015637393815,-0.00015942779748580717,-0.00032688145770661756,-0.006651479216145767,0.0018721756088965434
0.0417672193331804,-0.011659608958730526,-0.006528364902688955,-0.005404888055118217,-0.012477055556257412,0.008150110748657841,-0.005896600814554446,0.010498653244531246,-0.0033728817408810578,-0.005340449374709468
0.02264676212636265,-0.008292418805448471,-0.008411973463938929,-0.009808250830437515,-0.009755959972693438,-0.006366160067286158,-0.011132227629312187,0.005096883640669241,-0.009478509149319997,-0.0018694598949067075
0.02022968857195081,-0.0020294809776417607,-0.000602039304568937,0.002797383057453061,0.027305415950527632,0.010388490123870614,-0.0033003632609752793,0.0002492998349412352,-0.004236549117229678,0.001086155147116007
0.027171269416665277,-0.010881633025364906,-0.010191706888384498,-0.002016875255683358,-0.01886115300375781,0.009959130680668362,-0.0027371028625102272,0.006190132803633111,-0.010444035066593867,0.00025083813023569113
0.045320437840375656,-0.01343351929930852,-0.0021311132715285033,-0.00488357337085946,0.009371388396162353,-0.023725774374213054,-0.020167407941838807,-0.0065183427611693965,0.0018352549329085834,0.007125397291903424
0.046621390614915235,-0.012910413118413903,-0.007263558118122607,-0.0152398571606566,-0.007780919472598591,-0.00725725450071367,-0.0022441075879540513,-0.008842051880255908,-0.0031757332344400815,0.0021048149345655113
0.08265520736076856,-0.009078425745769923,-0.0022608931090711162,0.006608662283000466,0.2246972371735681,0.20692188655450924,-0.050327056370226005,0.07482724126221009,-0.05203578476044741,0.10481913928318637
0.05964447072985099,0.11518592658707066,0.002793674526119997,-0.012763403557371808,-0.01966254338631137,0.003922644273345828,0.0020467061126256464,-0.003011708069521004,-0.01111801876539143,-0.005639824261780108
0.023023786682673224,-0.002216384875320456,0.0021388452056593614,-0.006513908018711385,0.002798661494797927,-0.022996474992855495,-0.0029183624936566684,0.0009778030201410748,-0.007045801836432628,-0.005637964135558714
0.025775559625513002,-0.007192971422353901,-0.00888656488878542,-0.010349552907682172,-0.007480528810648823,0.008648816326135702,-0.001254039443139379,0.002913092730880885,-0.007483240788417775,0.0017958870169505288
0.08244035985838878,0.28243851199214615,0.021910696912190667,-0.008318023509629895,-0.03591976398305543,0.006445033458755244,0.016963207386390285,0.006154489892974699,-0.004696245848296769,-0.014841746083549627
0.059152573713471934,-0.02369732620484366,-0.01640903387845091,-0.023821327168557914,-0.06320208681808114,0.03147333141251597,0.016023815104756894,0.04217696498492876,-0.056848615726756445,0.02532375983491157
0.03098607303402027,-0.007526384386884884,0.0008999226147849725,-0.01180244234687913,0.005663586176549073,-0.029401832788361573,-0.011773638250101331,-0.0011680920723081618,0.0005939448721670946,-0.0023686546103107663
0.08592313906291021,-0.021522800291111747,-0.01419708276743421,-0.0336941015872188,-0.026286368133567654,0.0008907124038433634,-0.008813846585668868,-0.0426717435945078,-0.034443123238202096,-0.015266559217010664
0.03695781880199566,-0.005492118260306265,0.0051101865329376914,-0.013460191982825822,0.004628161822186663,-0.005937614535696145,0.0009843782240908576,-0.0018066960292974588,-0.006236506705879489,-0.0016266426206785964
0.07918389454781358,-0.021599385473499322,-0.0044911088848559036,-0.010717048028088079,-0.00028141544363652566,0.010180095054348186,-0.014824574188817673,0.01509322617752598,-0.03152479459134301,0.04145613382238859
0.0017374543798876502,-0.0008269860655998487,-0.0007300898177637287,-0.0007804898269031972,-0.00012676659196218752,-0.000629523615944658,0.0010910113504954961,-0.0012549985089371155,0.0012551537069586843,0.00023458454391447794
0.04264325433770445,-0.009735473553345652,-0.0024505790945932933,-0.014399878660437355,-0.0025003894192209466,-0.018219076323157488,-0.004556283140078115,0.008913040943718972,0.010920493435750698,0.00463549845358111
0.041661858505751576,-0.012232750075573026,-0.014272614830707832,-0.00020362237382952342,-0.00704310601331944,-0.01673529342281956,0.021694791581965633,0.008778784310822085,-0.002931650624407646,0.005097532976249507
0.07555440040738562,0.11475540916519582,0.0005388086893601496,0.0036446548668812476,0.08188918855882547,0.05869460785255121,-0.019052334721366714,0.005332568207048208,-0.03547561807207811,-0.04248005925046577
0.028469665574201698,0.0030417641511708555,0.026531599186996702,-0.0010694526847599627,0.04537834373332912,-0.019944529177499122,-0.03985709082261128,0.037234863419574805,0.12623087836539243,0.021543026554645007
0.09025098227214728,-0.011384523474092469,-0.02304870950354438,-0.040979625246503594,0.004305445981610707,-0.08136888007555193,-0.06939373979133802,-0.01090103964769854,-0.027540051192851498,-0.0024355052012098987
0.10911809246777304,-0.05844519921763079,0.2203557233511395,0.051110224651016396,-0.04715853868881469,-0.0010478433567406085,-0.015318874140136742,0.005685500172984202,-0.047746470571344006,-0.0237496531126212
0.01877409291950347,-0.004977242655953623,-0.002537514543128987,-0.00445561723779982,0.001092210302954119,-0.004311173514273075,0.0012741550614295283,0.0013105613341868104,-0.003084395841546003,0.008102672091646043
0.04630232608580233,-0.015776662106302394,-0.01717611402353395,-0.016753440863795228,-0.01788313148101478,-0.0066709795468314305,-0.008029096542599647,-0.002730867880484133,-0.01630676228881946,0.005039202368777035
0.09138898150478668,0.1379689656982811,-0.006779976257707062,-0.021632539688760534,-0.02320588761698911,-0.042511723912181124,-0.007153693952366463,-0.015408692126422029,0.0012191691503134166,-0.007312354040164513
0.07176838617312235,-0.021426420523831292,-0.007810193288783768,-0.00778314790424776,-0.046192546960001954,0.0071821793322456836,-0.05660626507715373,0.06194345236103265,0.021993426072081153,-0.026331281994174244
0.011396134078021392,-0.0017496688411276922,-0.0018082308319428359,-0.004538722980545409,-0.002009471491149663,-0.0013289633460235942,0.0007778343497550824,-0.0038636606772831468,-0.0001446841297550653,0.0021684350809067342
0.048556667849616375,0.0047831303881494935,-0.012263431855568205,-0.02540443290437926,0.021611917737774856,-0.03281770031084445,-0.022621286777447423,-0.012797525226822652,-0.028057788043506397,0.006261033513904956
0.0293784945297284,-0.006700305003075074,-0.00609857431292888,-0.00464227397058984,0.007839206887245797,0.009225917513116605,-0.0021003036675889706,-0.0026037355576567925,-0.00707203456255024,0.005731889381446586
0.07511794367566768,0.00889331594519922,-0.0002222349273699898,-0.0019898438542658072,0.18379216184177483,-0.016847455444764705,-0.08250022819364211,-0.1071940505856572,0.17502514752267045,0.10440303527541134
0.04969792275675837,-0.009273786442130859,-0.01131815741141327,-0.000902618258469227,0.023852491614994937,0.021269586117206255,-0.013449994120928848,0.0299498391434334,0.018874519076553048,0.10743386875027572
0.02514819099642715,0.002716908115123952,-0.006538070073146029,-0.006519572330188546,0.00554684941424422,-0.009325797939491905,0.003865705041463676,-0.0020954507305332142,0.0018341241888388934,0.006048497978050232
0.030450411420040173,-0.011867943903665377,-0.007409621193175662,-0.013241793610036955,-0.0029170788472688515,-0.004653453800940432,-0.011410621593139042,-0.005029891693175827,-0.006152726433314166,0.00289418694627131
0.07476751664357557,-0.02357836969346058,-0.04093697655665463,0.03589820724513846,-0.016361842792695144,0.01625507623404581,0.07413542048709594,0.03524621366968863,-0.009950850055476662,-0.00042588883547253656
0.04531684953174479,0.005534980201599546,0.012296779585149749,0.013846539723336633,0.010564893376809614,-0.006428283074329768,0.00011216000500381337,0.004444836140950491,0.00492555546268312,0.013946246418737852
0.04414084226803188,-0.0016554410969235808,-0.017699209802565632,-0.01859253145770253,-0.0012638234292731707,-0.041778840639946094,-0.01871275492043287,-0.00674021100719369,0.0057016001683891735,-0.009343822066390138
0.03721561209464337,-0.01510562662240051,-0.019886685990202047,-0.008521725039915875,-0.02362511498876536,-0.0268013327344907,-0.0373339610046292,0.03638746515379036,-0.033069142152209116,-0.0029983920722615035
0.051903904014784764,-0.021996830143898374,-0.013679890521591414,-0.02239194124724284,0.017244417810955287,-0.02883862967880736,0.05662828442734692,0.0134714891849342,-0.003739683838215818,-0.0199487165964458
0.00909574082362528,-0.0027414457649221494,-0.002768537104240263,-0.0009289373145659203,-0.0036516546168028157,0.0015355307228699369,-0.00048283164644677537,0.006254599687377271,-0.001215033644417083,-0.0005586576497537052
0.04030689788802857,-0.008419446767967905,-0.015781280511539344,0.002069333963318108,-0.005462386881955892,-0.0024913543076882944,0.008703924802957966,-0.009158554912900444,-0.02028580368613681,0.02446109825580801
0.038008817821855584,-0.007703572226964849,0.0006621065614664451,-0.009684721407234594,0.00013762710647607473,-0.005206216682659847,-0.001950905996098752,-0.004170857067003224,-0.005615558834562415,0.005977507288770571
0.14043051885688743,-0.04170946360252013,-0.09498248387779104,0.20526979960748104,-0.0676141511007301,0.10511069291397804,0.06209220206690366,-0.1320115856081504,0.06455011426379524,0.0003759975405136114
0.08765627093773284,-0.02843599730685007,-0.017234987357083446,-0.03490491958835401,-0.021438548862621816,-0.02238081671139358,0.02971805997410526,-0.0017029720757295438,0.0009036091817797179,0.036136693327294876
0.016467916406145366,-0.003373639309877819,-0.007456049336893907,0.00012215014783136397,0.0007715880798730006,0.007742266708234947,0.00017302934396897123,-0.001891165634065616,-0.004288029659351075,0.00028722025789957147
0.0916457489618748,-0.03641844010811393,-0.0353847199305449,-0.027198048854272072,-0.05786078527650019,-0.023791831278930087,-0.06647333237844961,0.05501353622826567,-0.06195345971281177,-0.00731659611275279
0.016304730813503893,-0.005498258220961919,-0.007205375765644523,-0.004550023697844261,-0.005741017077268684,0.0028029721479296936,-0.0005552754909455607,-0.0007524225608253224,-0.0022463518316431673,-0.0037941446765939447
0.09423351584686585,-0.04324045663079781,0.10408594247563845,0.0043611191251858306,-0.042066815624607005,0.0021415138890136793,0.028748138547486746,-0.016613315569048902,-0.019114532176114026,0.007254942015352815
0.03731118763084027,-0.010328096642399257,-0.002902667056906575,-0.00022553330377211395,0.0005868091706209978,0.0030026696582359895,-0.0043658136359031015,-0.0001749746589276126,0.008275924043853643,-0.0002764996787870988
0.1381867694334138,-0.03427098778976706,0.1829366050375529,0.014584709929322912,0.042524991622467326,-0.027768594764644848,-0.035270438740174666,0.04322286311779864,0.08800500029934305,0.02456767354580151
0.0729390207151684,-0.025158369178091902,-0.014474519787767957,-0.008338444717987385,-0.003253247457655291,-0.03615386627978045,0.02489953002566527,0.008876458968301438,-0.01898807516907839,0.033577119631845155
0.070337204893825,-0.01202278923926824,-0.023438297370135808,0.0065595209888472394,0.007422876785987299,0.022334109276130228,0.006867039690626726,0.0193602058467826,-0.006033280685788354,0.07870063149540917
0.02402425879310844,-0.0032443953747683077,-0.005646685026969788,-0.007917770323259523,-0.008677361572514143,-0.008329908778724922,-0.0009913659507780645,-0.0037313393234463046,-0.009768701504808273,0.009179102376042478
0.07167936240313875,-0.01716312085325432,-0.022647748282282297,-0.03316495067762965,0.003557012354878988,-0.04379293113137762,0.00814819695662401,-0.005462093584444298,-0.008497325781784503,-0.03925873069667352
0.043740439248289756,-0.014359009839729887,-0.02216232707242833,-0.01799909074389423,-0.02098246381095432,-0.023594553650625627,-0.04068248385333837,0.03093921632414247,-0.03918668097355831,-0.0016055289350929683
0.0430982044070915,-0.013640875722569858,-0.014128900784163415,-0.016441872591779857,-0.007657209960867373,-0.000670416030808089,-0.002488017110930547,0.006136916806312303,-0.016978842028450524,0.0002925111453224359
0.026228283347430128,-0.0023983213380666312,-0.005263876427640055,-0.01865639743815446,0.00496254253708645,-0.009038922544674852,-0.015560751662612178,-0.009320021681779202,-0.020125564479779964,0.0038155883774759532
0.03229744617146069,-0.010369173412190126,-0.006685705920872926,-0.005091572503113397,0.005190264497213552,0.0021166762248935123,-0.0074496741336292655,0.004069735297507051,-0.014034621323291812,0.007461943532195772
